Date,Country,Flag,Tier,Location,Company,Job Title,Search Keyword,Job URL,Posted Date,Easy Apply,Remote / Workplace,Match Score,Visa Sponsorship Mentioned,Required Skills,Resume File Path,Applied Status,Notes,Crawl Date,City,City Openings
2026-08-09,Canada,🇨🇦,1,"Montreal, Quebec, Canada",CAE,Spécialiste en intégration DevOps pour la cybersécurité,Cloud Engineer,https://www.linkedin.com/jobs/view/4414695108,2026-08-08,No,No,85%,No,,Country_Resumes/Hemachandiran_Giri_CV_CANADA.docx,No,,2026-08-09,Montreal,38
2026-08-09,Canada,🇨🇦,1,"Montreal, Quebec, Canada",Intact,Architecte de plateforme – Programme infonuagique Symphony,Cloud Engineer,https://www.linkedin.com/jobs/view/4441325933,2026-08-08,No,No,85%,No,,Country_Resumes/Hemachandiran_Giri_CV_CANADA.docx,No,,2026-08-09,Montreal,38
2026-08-09,Canada,🇨🇦,1,"Montreal, Quebec, Canada","LGS, an IBM Company",AI Engineer,Cloud Engineer,https://www.linkedin.com/jobs/view/4404462193,2026-08-08,No,No,70%,No,,Country_Resumes/Hemachandiran_Giri_CV_CANADA.docx,No,,2026-08-09,Montreal,38
2026-08-09,Canada,🇨🇦,1,"Montreal, Quebec, Canada",Valtech,AEM Technical Lead,Cloud Engineer,https://www.linkedin.com/jobs/view/4442138878,2026-08-08,No,No,85%,No,,Country_Resumes/Hemachandiran_Giri_CV_CANADA.docx,No,,2026-08-09,Montreal,38
2026-08-09,Canada,🇨🇦,1,"Montreal, Quebec, Canada",Xsolla,Principal Engineer — DevX &amp; AI,Platform Engineer,https://www.linkedin.com/jobs/view/4411548564,2026-08-08,No,No,85%,No,,Country_Resumes/Hemachandiran_Giri_CV_CANADA.docx,No,,2026-08-09,Montreal,38
2026-08-09,Canada,🇨🇦,1,"Montreal, Quebec, Canada",Xsolla,Tech Lead — DevX &amp; AI,Platform Engineer,https://www.linkedin.com/jobs/view/4411550578,2026-08-08,No,No,85%,No,,Country_Resumes/Hemachandiran_Giri_CV_CANADA.docx,No,,2026-08-09,Montreal,38
2026-08-09,France,🇫🇷,2,Greater Nantes Metropolitan Area,Akeneo,Senior Software Engineer (Digital Showroom),Platform Engineer,https://www.linkedin.com/jobs/view/4421154667,2026-08-08,No,No,85%,No,,Country_Resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-09,Nantes,38
2026-08-09,France,🇫🇷,2,"Nantes, Pays de la Loire, France",Astek,"DevOps Confirmé - Nantes, France  (H/F)",DevOps Engineer,https://www.linkedin.com/jobs/view/4433821499,2026-08-08,No,No,85%,No,,Country_Resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-09,Nantes,38
2026-08-09,France,🇫🇷,2,"Nantes, Pays de la Loire, France",Devoteam | AWS Partner,Senior Cloud Engineer AWS / Kubernetes - H/F,DevOps Engineer,https://www.linkedin.com/jobs/view/4433828509,2026-08-08,No,No,100%,No,,Country_Resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-09,Nantes,38
2026-08-07,France,🇫🇷,2,"Nantes, Pays de la Loire, France",Alliance Engineering Groupe Fortil,Ingénieur DevOps / Systèmes Linux (H/F),Cloud Engineer,https://www.linkedin.com/jobs/view/4450684633,2026-08-07,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-07,Nantes,38
2026-08-08,France,🇫🇷,2,"Nantes, Pays de la Loire, France",Devoteam,Consultant(e) DevOps F/H,DevOps Engineer,https://www.linkedin.com/jobs/view/4448746329,2026-08-07,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-08,Nantes,38
2026-08-08,France,🇫🇷,2,"Nantes, Pays de la Loire, France",ObjectWare,Administrateur système Linux H/F,DevOps Engineer,https://www.linkedin.com/jobs/view/4448769953,2026-08-07,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-08,Nantes,38
2026-08-08,France,🇫🇷,2,"Nantes, Pays de la Loire, France",Free-Work,Ingénieur système H/F,DevOps Engineer,https://www.linkedin.com/jobs/view/4449201306,2026-08-07,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-08,Nantes,38
2026-08-08,France,🇫🇷,2,"Nantes, Pays de la Loire, France",Crédit Agricole Group Infrastructure Platform,Ingénieur de production H/F,Cloud Engineer,https://www.linkedin.com/jobs/view/4450777492,2026-08-07,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-08,Nantes,38
2026-08-08,France,🇫🇷,2,"Nantes, Pays de la Loire, France",Celios,Administrateur Middleware (F/H),Site Reliability Engineer,https://www.linkedin.com/jobs/view/4448751291,2026-08-07,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-08,Nantes,38
2026-08-06,France,🇫🇷,2,"Nantes, Pays de la Loire, France",Free-Work,ingénieur informatique Devops H/F (IT) / Freelance,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4449341495,2026-08-06,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-06,Nantes,38
2026-08-07,France,🇫🇷,2,"Nantes, Pays de la Loire, France",Experis France,Expert Linux F/H,DevOps Engineer,https://www.linkedin.com/jobs/view/4432962340,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-07,Nantes,38
2026-08-07,France,🇫🇷,2,"Nantes, Pays de la Loire, France",AIS,Ingénieur systèmes F/H,DevOps Engineer,https://www.linkedin.com/jobs/view/4450277973,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-07,Nantes,38
2026-08-07,France,🇫🇷,2,"Nantes, Pays de la Loire, France",Zenika,Consultant DevOps Cloud F/H/X,Cloud Engineer,https://www.linkedin.com/jobs/view/4395058393,2026-08-06,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-07,Nantes,38
2026-08-07,France,🇫🇷,2,"Nantes, Pays de la Loire, France",Experis France,Ingénieur Production / Change Manager (F/H),Cloud Engineer,https://www.linkedin.com/jobs/view/4412281961,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-07,Nantes,38
2026-08-07,France,🇫🇷,2,"Nantes, Pays de la Loire, France",Valeuriad,IA Engineer (H/F),Cloud Engineer,https://www.linkedin.com/jobs/view/4422399407,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-07,Nantes,38
2026-08-07,France,🇫🇷,2,"Nantes, Pays de la Loire, France",GUARANÍ,Data engineer (H/F),Platform Engineer,https://www.linkedin.com/jobs/view/4450210982,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-07,Nantes,38
2026-08-07,France,🇫🇷,2,"Nantes, Pays de la Loire, France",Experis France,Ingénieur Poste de Travail / WorkSpace N3 Build – F/H,Platform Engineer,https://www.linkedin.com/jobs/view/4417649696,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,2026-08-07,Nantes,38
2026-08-04,France,🇫🇷,2,Greater Nantes Metropolitan Area,eXalt,Ingénieur.e DevOps @eXalt Ouest,DevOps Engineer,https://www.linkedin.com/jobs/view/4446983754,Unknown,No,On-site / Hybrid,85%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,,Nantes,38
2026-08-04,France,🇫🇷,2,Greater Nantes Metropolitan Area,Akeneo,Senior Software Engineer (Supplier Data Manager),Site Reliability Engineer,https://www.linkedin.com/jobs/view/4390964058,Unknown,No,On-site / Hybrid,85%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,,Nantes,38
2026-08-04,France,🇫🇷,2,"Nantes, Pays de la Loire, France",eXalt,Ingénieur(e) DevOps @eXalt Ouest,DevOps Engineer,https://www.linkedin.com/jobs/view/4446983785,Unknown,No,On-site / Hybrid,85%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,,Nantes,38
2026-08-04,France,🇫🇷,2,"Nantes, Pays de la Loire, France",Bessé,Référent technique DevOps H/F,DevOps Engineer,https://www.linkedin.com/jobs/view/4447032375,Unknown,No,On-site / Hybrid,85%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,,Nantes,38
2026-08-04,France,🇫🇷,2,"Nantes, Pays de la Loire, France",Free-Work,Intégrateur Applicatif C# - Azure DevOps ( H/F),DevOps Engineer,https://www.linkedin.com/jobs/view/4446230391,Unknown,No,On-site / Hybrid,85%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,,Nantes,38
2026-08-04,France,🇫🇷,2,"Nantes, Pays de la Loire, France",Younup,Ingénieur DevOps (H/F),Cloud Engineer,https://www.linkedin.com/jobs/view/4447286559,Unknown,No,On-site / Hybrid,85%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,,Nantes,38
2026-08-04,France,🇫🇷,2,"Nantes, Pays de la Loire, France",fortil,Ingénieur Devops (H/F),Cloud Engineer,https://www.linkedin.com/jobs/view/4447745911,Unknown,No,On-site / Hybrid,85%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,,Nantes,38
2026-08-04,France,🇫🇷,2,"Nantes, Pays de la Loire, France",Smile,DevOps &amp; Cloud H/F,Cloud Engineer,https://www.linkedin.com/jobs/view/4410763093,Unknown,No,On-site / Hybrid,85%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,,Nantes,38
2026-08-04,France,🇫🇷,2,"Nantes, Pays de la Loire, France",fortil,Ingénieur DevOps / Systèmes Linux (H/F),Cloud Engineer,https://www.linkedin.com/jobs/view/4447208961,Unknown,No,On-site / Hybrid,85%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,,Nantes,38
2026-08-04,France,🇫🇷,2,"Nantes, Pays de la Loire, France",AIS,Intégrateur DevOps F/H,Cloud Engineer,https://www.linkedin.com/jobs/view/4447541732,Unknown,No,On-site / Hybrid,85%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,,Nantes,38
2026-08-04,France,🇫🇷,2,"Nantes, Pays de la Loire, France",Sopra Steria,Développeur/se – Java Fullstack - Services Financiers - Nantes,Cloud Engineer,https://www.linkedin.com/jobs/view/4437408022,Unknown,No,On-site / Hybrid,70%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,,Nantes,38
2026-08-04,France,🇫🇷,2,"Nantes, Pays de la Loire, France",Promod,Vendeur.se,Cloud Engineer,https://www.linkedin.com/jobs/view/4446795759,Unknown,No,On-site / Hybrid,70%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,,Nantes,38
2026-08-04,France,🇫🇷,2,"Nantes, Pays de la Loire, France",ALTEN,Ingénieur Systèmes Fluides (H/F),Site Reliability Engineer,https://www.linkedin.com/jobs/view/4445094672,Unknown,No,On-site / Hybrid,70%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,,Nantes,38
2026-08-04,France,🇫🇷,2,"Nantes, Pays de la Loire, France",Alan,Senior Platform Engineer (x/f/m) - Data Retention &amp; Privacy,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4443939516,Unknown,No,On-site / Hybrid,85%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,,Nantes,38
2026-08-04,France,🇫🇷,2,"Nantes, Pays de la Loire, France",Cabinet WHATS,Contrôleur(se) de Gestion Activité F/H,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4446794661,Unknown,No,On-site / Hybrid,70%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,,Nantes,38
2026-08-04,France,🇫🇷,2,"Nantes, Pays de la Loire, France",VALOWAY,Consultant.e AI Engineer F/H,Platform Engineer,https://www.linkedin.com/jobs/view/4446854274,Unknown,No,On-site / Hybrid,70%,No,,resumes/Hemachandiran_Giri_CV_FRANCE.docx,No,,,Nantes,38
2026-08-11,Malaysia,🇲🇾,2,"Petaling Jaya, Selangor, Malaysia",The Arnott's Group,Senior Reliability Engineer,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4451621028,2026-08-11,No,No,85%,No,N/A,Country_Resumes/Hemachandiran_Giri_CV_MALAYSIA.docx,No,,2026-08-11,Petaling Jaya,44
,Malaysia,🇲🇾,2,"Petaling Jaya, Selangor, Malaysia",Grab,Senior Site Reliability Engineer,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4415472873,2026-08-10,No,No,85%,No,N/A,Country_Resumes/Hemachandiran_Giri_CV_MALAYSIA.docx,No,,,Petaling Jaya,44
2026-08-06,Netherlands,🇳🇱,1,"Rotterdam, South Holland, Netherlands",Yuki,Cloud Engineer,DevOps Engineer,https://www.linkedin.com/jobs/view/4448988212,2026-08-10,No,No,85%,No,N/A,Country_Resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,2026-08-06,Rotterdam,44
2026-08-11,Netherlands,🇳🇱,1,"Rotterdam, South Holland, Netherlands",CareerAlchemi,Cloud Engineer - Rail &amp; Public Transport,Cloud Engineer,https://www.linkedin.com/jobs/view/4449560361,2026-08-10,No,No,85%,No,N/A,Country_Resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,2026-08-11,Rotterdam,44
2026-08-11,Netherlands,🇳🇱,1,"Rotterdam, South Holland, Netherlands",Fagron,Cloud Security Engineer,Cloud Engineer,https://www.linkedin.com/jobs/view/4449817750,2026-08-10,No,No,85%,No,N/A,Country_Resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,2026-08-11,Rotterdam,44
2026-08-11,Netherlands,🇳🇱,1,"Rotterdam, South Holland, Netherlands",Eco Software Solutions B.V.,Senior DevOps/Site Reliability Engineer (ERP + SaaS),Site Reliability Engineer,https://www.linkedin.com/jobs/view/4451521529,2026-08-10,No,No,100%,No,N/A,Country_Resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,2026-08-11,Rotterdam,44
2026-08-11,Malaysia,🇲🇾,2,"Petaling Jaya, Selangor, Malaysia",Grab,"Senior Software Engineer, Backend",Site Reliability Engineer,https://www.linkedin.com/jobs/view/4448292389,2026-08-10,No,No,85%,No,N/A,Country_Resumes/Hemachandiran_Giri_CV_MALAYSIA.docx,No,,2026-08-11,Petaling Jaya,44
2026-08-11,Malaysia,🇲🇾,2,"Petaling Jaya, Selangor, Malaysia",Lenovo,AI Application Engineer,Platform Engineer,https://www.linkedin.com/jobs/view/4451193265,2026-08-10,No,No,70%,No,N/A,Country_Resumes/Hemachandiran_Giri_CV_MALAYSIA.docx,No,,2026-08-11,Petaling Jaya,44
2026-08-09,Netherlands,🇳🇱,1,"Rotterdam, South Holland, Netherlands",Stedin,Senior security-engineer,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4441214200,2026-08-08,No,No,85%,No,,Country_Resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,2026-08-09,Rotterdam,44
,Netherlands,🇳🇱,1,"Rotterdam, South Holland, Netherlands",Crystalloids - Google Cloud Partner,Software Engineer (Google Cloud / Data Platform),DevOps Engineer,https://www.linkedin.com/jobs/view/4446553510,2026-08-07,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,,Rotterdam,44
,Netherlands,🇳🇱,1,"Rotterdam, South Holland, Netherlands",Crystalloids - Google Cloud Partner,Analytics Engineer (Data &amp; Cloud),Cloud Engineer,https://www.linkedin.com/jobs/view/4446540909,2026-08-07,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,,Rotterdam,44
2026-08-08,Netherlands,🇳🇱,1,"Rotterdam, South Holland, Netherlands",Salento,Platform Engineer,Cloud Engineer,https://www.linkedin.com/jobs/view/4450704777,2026-08-07,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,2026-08-08,Rotterdam,44
2026-08-08,Netherlands,🇳🇱,1,"Rotterdam, South Holland, Netherlands",KPN,(Junior) DevOps Engineer Voice,Cloud Engineer,https://www.linkedin.com/jobs/view/4450098938,2026-08-07,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,2026-08-08,Rotterdam,44
2026-08-08,Malaysia,🇲🇾,2,"Petaling Jaya, Selangor, Malaysia",Lenovo,IT Engineer,DevOps Engineer,https://www.linkedin.com/jobs/view/4441184604,2026-08-07,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_MALAYSIA.docx,No,,2026-08-08,Petaling Jaya,44
2026-08-08,Malaysia,🇲🇾,2,"Petaling Jaya, Selangor, Malaysia",DPE Global Services Centre (Malaysia),Senior Network Engineer,Cloud Engineer,https://www.linkedin.com/jobs/view/4424838083,2026-08-07,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_MALAYSIA.docx,No,,2026-08-08,Petaling Jaya,44
2026-08-07,Netherlands,🇳🇱,1,"Rotterdam, South Holland, Netherlands",Vaerder B.V.,DevOps Engineer,DevOps Engineer,https://www.linkedin.com/jobs/view/4450224758,2026-08-06,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,2026-08-07,Rotterdam,44
2026-08-07,Netherlands,🇳🇱,1,"Rotterdam, South Holland, Netherlands",Oliver James,Cloud Engineer,DevOps Engineer,https://www.linkedin.com/jobs/view/4449370682,2026-08-06,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,2026-08-07,Rotterdam,44
2026-08-07,Netherlands,🇳🇱,1,"Rotterdam, South Holland, Netherlands",Nationale-Nederlanden,SAP Policy Management (SAP FS-PM) DevOps engineer (Freelance),DevOps Engineer,https://www.linkedin.com/jobs/view/4450010291,2026-08-06,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,2026-08-07,Rotterdam,44
2026-08-07,Netherlands,🇳🇱,1,"Rotterdam, South Holland, Netherlands",Swisscom,DevOps Engineer Oracle Session Border Controller,Cloud Engineer,https://www.linkedin.com/jobs/view/4431808704,2026-08-06,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,2026-08-07,Rotterdam,44
2026-08-07,Netherlands,🇳🇱,1,"Rotterdam, South Holland, Netherlands",Hoppinger,AI Solutions Architect,Cloud Engineer,https://www.linkedin.com/jobs/view/4434445601,2026-08-06,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,2026-08-07,Rotterdam,44
2026-08-07,Netherlands,🇳🇱,1,"Rotterdam, South Holland, Netherlands",Vaerder B.V.,ICT-systeembeheerder,Cloud Engineer,https://www.linkedin.com/jobs/view/4450220776,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,2026-08-07,Rotterdam,44
2026-08-07,Netherlands,🇳🇱,1,"Rotterdam, South Holland, Netherlands",Oliver James,Backend Developer,Cloud Engineer,https://www.linkedin.com/jobs/view/4449362797,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,2026-08-07,Rotterdam,44
2026-08-07,Netherlands,🇳🇱,1,"Rotterdam, South Holland, Netherlands",Vaerder B.V.,AI Specialist,Cloud Engineer,https://www.linkedin.com/jobs/view/4450231700,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,2026-08-07,Rotterdam,44
2026-08-07,Netherlands,🇳🇱,1,"Rotterdam, South Holland, Netherlands",Schuberg Philis,Network Automation Engineer,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4450284147,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,2026-08-07,Rotterdam,44
2026-08-07,Netherlands,🇳🇱,1,"Rotterdam, South Holland, Netherlands",Nobian,Maintenance Engineer Static,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4448424992,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,2026-08-07,Rotterdam,44
2026-08-07,Netherlands,🇳🇱,1,"Rotterdam, South Holland, Netherlands",Tergos,Senior Systeem Beheerder,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4449780506,2026-08-06,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,2026-08-07,Rotterdam,44
2026-08-07,Netherlands,🇳🇱,1,"Rotterdam, South Holland, Netherlands",Hitachi Energy,Service Engineer,Site Reliability Engineer,https://www.linkedin.com/jobs/view/4432874682,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,2026-08-07,Rotterdam,44
2026-08-06,Malaysia,🇲🇾,2,"Petaling Jaya, Selangor, Malaysia",MIMS Medica (Malaysia) Sdn Bhd,Senior DevSecOps &amp; Cloud Security Engineer,DevOps Engineer,https://www.linkedin.com/jobs/view/4448966029,2026-08-06,No,No,100%,No,,resumes/Hemachandiran_Giri_CV_MALAYSIA.docx,No,,2026-08-06,Petaling Jaya,44
2026-08-07,Malaysia,🇲🇾,2,"Petaling Jaya, Selangor, Malaysia",Commerz Global Service Solutions,Data Backup &amp; Restore Engineer (Automation),DevOps Engineer,https://www.linkedin.com/jobs/view/4398006532,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_MALAYSIA.docx,No,,2026-08-07,Petaling Jaya,44
2026-08-07,Malaysia,🇲🇾,2,"Petaling Jaya, Selangor, Malaysia",Astreya,AI/ML Engineer III,Cloud Engineer,https://www.linkedin.com/jobs/view/4429452724,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_MALAYSIA.docx,No,,2026-08-07,Petaling Jaya,44
2026-08-07,Malaysia,🇲🇾,2,"Petaling Jaya, Selangor, Malaysia",Continental,Senior Salesforce Developer / Dev Ops,Cloud Engineer,https://www.linkedin.com/jobs/view/4450206877,2026-08-06,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_MALAYSIA.docx,No,,2026-08-07,Petaling Jaya,44
2026-08-07,Malaysia,🇲🇾,2,"Petaling Jaya, Selangor, Malaysia",Techstreet Malaysia,Senior Software Engineer,Cloud Engineer,https://www.linkedin.com/jobs/view/4450229562,2026-08-06,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_MALAYSIA.docx,No,,2026-08-07,Petaling Jaya,44
2026-08-07,Malaysia,🇲🇾,2,"Petaling Jaya, Selangor, Malaysia",FrieslandCampina,Lead IAM Engineer,Cloud Engineer,https://www.linkedin.com/jobs/view/4423097811,2026-08-06,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_MALAYSIA.docx,No,,2026-08-07,Petaling Jaya,44
2026-08-07,Malaysia,🇲🇾,2,"Petaling Jaya, Selangor, Malaysia",Commerz Global Service Solutions,LDAP Engineer,Platform Engineer,https://www.linkedin.com/jobs/view/4398005795,2026-08-06,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_MALAYSIA.docx,No,,2026-08-07,Petaling Jaya,44
2026-08-06,Netherlands,🇳🇱,1,"Rotterdam, South Holland, Netherlands",DBR Groep,"Senior Azure Cloud Engineer | Rotterdam | €5,400 – €6,950",DevOps Engineer,https://www.linkedin.com/jobs/view/4448984463,2026-08-05,No,No,100%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,2026-08-06,Rotterdam,44
2026-08-06,Netherlands,🇳🇱,1,"Rotterdam, South Holland, Netherlands",Schuberg Philis,Windows DevOps Engineer,Cloud Engineer,https://www.linkedin.com/jobs/view/4449654226,2026-08-05,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_NETHERLANDS.docx,No,,2026-08-06,Rotterdam,44
2026-08-06,Malaysia,🇲🇾,2,"Petaling Jaya, Selangor, Malaysia",StarHub,DevOps Engineer,DevOps Engineer,https://www.linkedin.com/jobs/view/4448978772,2026-08-05,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_MALAYSIA.docx,No,,2026-08-06,Petaling Jaya,44
2026-08-06,Malaysia,🇲🇾,2,"Petaling Jaya, Selangor, Malaysia",Grab,"Senior Software Engineer, Security Engineering",Site Reliability Engineer,https://www.linkedin.com/jobs/view/4417182137,2026-08-05,No,No,85%,No,,resumes/Hemachandiran_Giri_CV_MALAYSIA.docx,No,,2026-08-06,Petaling Jaya,44
2026-08-06,Malaysia,🇲🇾,2,"Petaling Jaya, Selangor, Malaysia","NTT DATA, Inc.",MS Engineer (L3),Platform Engineer,https://www.linkedin.com/jobs/view/4401268888,2026-08-05,No,No,70%,No,,resumes/Hemachandiran_Giri_CV_MALAYSIA.docx,No,,2026-08-06,Petaling Jaya,44
